"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"479","109.186519","10.9.2.177","157.240.195.56","TLSv1.2","150","19991","Application Data"
"480","109.301743","157.240.195.56","10.9.2.177","TLSv1.2","1400","188387","Application Data"
"481","109.352724","10.9.2.177","157.240.195.56","TLSv1.2","150","20087","Application Data"
"482","109.546475","157.240.195.56","10.9.2.177","TLSv1.2","1352","189733","Application Data"
"483","109.597414","10.9.2.177","157.240.195.56","TLSv1.2","150","20183","Application Data"
"484","109.743605","157.240.195.56","10.9.2.177","TLSv1.2","1272","191031","Application Data"
"485","109.791094","10.9.2.177","157.240.195.56","TLSv1.2","150","20279","Application Data"
"486","109.959821","157.240.195.56","10.9.2.177","TCP","1434","192249","443  >  56568 [ACK] Seq=192249 Ack=20375 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"487","109.959897","157.240.195.56","10.9.2.177","TLSv1.2","148","193629","Application Data"
"488","110.010894","10.9.2.177","157.240.195.56","TLSv1.2","150","20375","Application Data"
"489","110.675754","157.240.195.56","10.9.2.177","TLSv1.2","219","193723","Application Data"
"490","110.675754","157.240.195.56","10.9.2.177","TLSv1.2","219","193888","Application Data"
"491","110.679079","10.9.2.177","157.240.195.56","TLSv1.2","154","20471","Application Data"
"492","110.679230","10.9.2.177","157.240.195.56","TLSv1.2","154","20571","Application Data"
"493","111.903950","157.240.195.56","10.9.2.177","TLSv1.2","148","194053","Application Data"
"494","111.907064","10.9.2.177","157.240.195.56","TLSv1.2","146","20671","Application Data"
"495","112.617906","157.240.195.56","10.9.2.177","TLSv1.2","350","194147","Application Data"
"496","112.672873","10.9.2.177","157.240.195.56","TLSv1.2","144","20763","Application Data"
"497","112.862414","157.240.195.56","10.9.2.177","TLSv1.2","296","194443","Application Data"
"498","112.931103","10.9.2.177","157.240.195.56","TLSv1.2","147","20853","Application Data"
"499","113.104341","157.240.195.56","10.9.2.177","TLSv1.2","147","194685","Application Data"
"500","113.106906","10.9.2.177","157.240.195.56","TLSv1.2","146","20946","Application Data"
"501","113.292778","157.240.195.56","10.9.2.177","TLSv1.2","147","194778","Application Data"
"502","113.296628","10.9.2.177","157.240.195.56","TLSv1.2","146","21038","Application Data"
"503","115.790855","157.240.195.56","10.9.2.177","TLSv1.2","302","194871","Application Data"
"504","115.840676","10.9.2.177","157.240.195.56","TLSv1.2","144","21130","Application Data"
"505","117.227435","157.240.195.56","10.9.2.177","TLSv1.2","312","195119","Application Data"
"506","117.279571","157.240.195.56","10.9.2.177","TLSv1.2","147","195377","Application Data"
"507","117.279571","157.240.195.56","10.9.2.177","TLSv1.2","147","195470","Application Data"
"508","117.284425","10.9.2.177","157.240.195.56","TLSv1.2","146","21220","Application Data"
"509","117.286684","10.9.2.177","157.240.195.56","TLSv1.2","147","21312","Application Data"
"510","117.294568","10.9.2.177","157.240.195.56","TLSv1.2","146","21405","Application Data"
"511","121.999726","10.9.2.177","157.240.195.56","TLSv1.2","124","21497","Application Data"
"512","122.143622","157.240.195.56","10.9.2.177","TLSv1.2","126","195563","Application Data"
"513","129.515306","157.240.195.56","10.9.2.177","TLSv1.2","532","195635","Application Data"
"514","129.608136","10.9.2.177","157.240.195.56","TLSv1.2","150","21567","Application Data"
"515","140.267189","157.240.195.56","10.9.2.177","TLSv1.2","840","196113","Application Data"
"516","140.363036","10.9.2.177","157.240.195.56","TLSv1.2","150","21663","Application Data"
"517","140.612304","157.240.195.56","10.9.2.177","TLSv1.2","856","196899","Application Data"
"518","140.668505","10.9.2.177","157.240.195.56","TLSv1.2","150","21759","Application Data"
"519","140.782239","157.240.195.56","10.9.2.177","TLSv1.2","840","197701","Application Data"
"520","140.830644","10.9.2.177","157.240.195.56","TLSv1.2","150","21855","Application Data"
"521","141.019788","157.240.195.56","10.9.2.177","TLSv1.2","840","198487","Application Data"
"522","141.063835","10.9.2.177","157.240.195.56","TLSv1.2","150","21951","Application Data"
"523","141.388720","157.240.195.56","10.9.2.177","TLSv1.2","856","199273","Application Data"
"524","141.432535","157.240.195.56","10.9.2.177","TLSv1.2","672","200075","Application Data"
"525","141.450838","10.9.2.177","157.240.195.56","TLSv1.2","150","22047","Application Data"
"526","141.576885","10.9.2.177","157.240.195.56","TLSv1.2","147","22143","Application Data"
"527","141.584245","157.240.195.56","10.9.2.177","TLSv1.2","856","200693","Application Data"
"528","141.700418","10.9.2.177","157.240.195.56","TLSv1.2","150","22236","Application Data"
"529","141.810481","157.240.195.56","10.9.2.177","TLSv1.2","840","201495","Application Data"
"530","141.811155","157.240.195.56","10.9.2.177","TLSv1.2","539","202281","Application Data"
"531","141.871130","10.9.2.177","157.240.195.56","TLSv1.2","150","22332","Application Data"
"532","141.933601","10.9.2.177","157.240.195.56","TLSv1.2","147","22428","Application Data"
"533","142.105893","157.240.195.56","10.9.2.177","TLSv1.2","856","202766","Application Data"
"534","142.124747","157.240.195.56","10.9.2.177","TLSv1.2","147","203568","Application Data"
"535","142.124747","157.240.195.56","10.9.2.177","TLSv1.2","147","203661","Application Data"
"536","142.129150","10.9.2.177","157.240.195.56","TLSv1.2","146","22521","Application Data"
"537","142.136892","10.9.2.177","157.240.195.56","TLSv1.2","146","22613","Application Data"
"538","142.186705","10.9.2.177","157.240.195.56","TLSv1.2","150","22705","Application Data"
"539","142.312175","157.240.195.56","10.9.2.177","TLSv1.2","840","203754","Application Data"
"540","142.362728","10.9.2.177","157.240.195.56","TLSv1.2","150","22801","Application Data"
"541","142.617866","157.240.195.56","10.9.2.177","TLSv1.2","840","204540","Application Data"
"542","142.671066","10.9.2.177","157.240.195.56","TLSv1.2","150","22897","Application Data"
"543","142.845434","157.240.195.56","10.9.2.177","TLSv1.2","856","205326","Application Data"
"544","142.899074","10.9.2.177","157.240.195.56","TLSv1.2","150","22993","Application Data"
"545","143.034363","157.240.195.56","10.9.2.177","TLSv1.2","840","206128","Application Data"
"546","143.080722","10.9.2.177","157.240.195.56","TLSv1.2","150","23089","Application Data"
"547","143.271652","157.240.195.56","10.9.2.177","TLSv1.2","856","206914","Application Data"
"548","143.322149","10.9.2.177","157.240.195.56","TLSv1.2","150","23185","Application Data"
"549","143.566929","157.240.195.56","10.9.2.177","TLSv1.2","148","207716","Application Data"
"550","143.566929","157.240.195.56","10.9.2.177","TLSv1.2","840","207810","Application Data"
"551","143.567565","157.240.195.56","10.9.2.177","TLSv1.2","148","208596","Application Data"
"552","143.570219","10.9.2.177","157.240.195.56","TLSv1.2","146","23281","Application Data"
"553","143.579073","10.9.2.177","157.240.195.56","TLSv1.2","146","23373","Application Data"
"554","143.623692","10.9.2.177","157.240.195.56","TLSv1.2","150","23465","Application Data"
"555","143.787383","10.9.2.177","157.240.195.56","TLSv1.2","124","23561","Application Data"
"556","143.876407","157.240.195.56","10.9.2.177","TLSv1.2","840","208690","Application Data"
"557","143.923003","157.240.195.56","10.9.2.177","TLSv1.2","126","209476","Application Data"
"558","143.964422","10.9.2.177","157.240.195.56","TLSv1.2","150","23631","Application Data"
"559","144.087700","157.240.195.56","10.9.2.177","TLSv1.2","840","209548","Application Data"
"560","144.138216","10.9.2.177","157.240.195.56","TLSv1.2","150","23727","Application Data"
"561","144.366161","157.240.195.56","10.9.2.177","TLSv1.2","840","210334","Application Data"
"562","144.419176","10.9.2.177","157.240.195.56","TLSv1.2","150","23823","Application Data"
"563","144.768328","157.240.195.56","10.9.2.177","TLSv1.2","856","211120","Application Data"
