"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"510","147.826995","10.9.2.177","157.240.195.56","TLSv1.2","150","19451","Application Data"
"511","147.832854","157.240.195.56","10.9.2.177","TLSv1.2","195","220031","Application Data"
"512","147.838355","10.9.2.177","157.240.195.56","TLSv1.2","154","19547","Application Data"
"513","147.866855","157.240.195.56","10.9.2.177","TCP","1434","220172","443  >  56568 [ACK] Seq=220172 Ack=19451 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"514","147.866855","157.240.195.56","10.9.2.177","TLSv1.2","187","221552","Application Data"
"515","147.868193","157.240.195.56","10.9.2.177","TCP","1434","221685","443  >  56568 [ACK] Seq=221685 Ack=19451 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"516","147.868555","157.240.195.56","10.9.2.177","TLSv1.2","1335","223065","Application Data, Application Data"
"517","147.876661","10.9.2.177","157.240.195.56","TLSv1.2","162","19647","Application Data"
"518","147.993688","10.9.2.177","157.240.195.56","TLSv1.2","150","19755","Application Data"
"519","148.015091","157.240.195.56","10.9.2.177","TLSv1.2","149","224346","Application Data"
"520","148.060868","157.240.195.56","10.9.2.177","TLSv1.2","195","224441","Application Data"
"521","148.064628","10.9.2.177","157.240.195.56","TLSv1.2","154","19851","Application Data"
"522","148.103513","157.240.195.56","10.9.2.177","TCP","1434","224582","443  >  56568 [ACK] Seq=224582 Ack=19851 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"523","148.103513","157.240.195.56","10.9.2.177","TLSv1.2","187","225962","Application Data"
"524","148.105511","157.240.195.56","10.9.2.177","TCP","1434","226095","443  >  56568 [ACK] Seq=226095 Ack=19851 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"525","148.105511","157.240.195.56","10.9.2.177","TLSv1.2","951","227475","Application Data, Application Data"
"526","148.206455","10.9.2.177","157.240.195.56","TLSv1.2","150","19951","Application Data"
"527","148.279988","10.9.2.177","157.240.195.56","TLSv1.2","162","20047","Application Data"
"528","148.334904","157.240.195.56","10.9.2.177","TCP","1434","228372","443  >  56568 [ACK] Seq=228372 Ack=20155 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"529","148.334904","157.240.195.56","10.9.2.177","TLSv1.2","187","229752","Application Data"
"530","148.337093","157.240.195.56","10.9.2.177","TCP","1434","229885","443  >  56568 [ACK] Seq=229885 Ack=20155 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"531","148.339238","157.240.195.56","10.9.2.177","TLSv1.2","1351","231265","Application Data, Application Data"
"532","148.339238","157.240.195.56","10.9.2.177","TLSv1.2","195","232562","Application Data"
"533","148.342704","10.9.2.177","157.240.195.56","TLSv1.2","154","20155","Application Data"
"534","148.415341","157.240.195.56","10.9.2.177","TLSv1.2","149","232703","Application Data"
"535","148.455473","10.9.2.177","157.240.195.56","TLSv1.2","150","20255","Application Data"
"536","148.534852","157.240.195.56","10.9.2.177","TLSv1.2","195","232798","Application Data"
"537","148.547772","10.9.2.177","157.240.195.56","TLSv1.2","154","20351","Application Data"
"538","149.771885","157.240.195.56","10.9.2.177","TLSv1.2","222","232939","Application Data"
"539","149.781327","10.9.2.177","157.240.195.56","TLSv1.2","148","20451","Application Data"
"540","158.774201","157.240.195.56","10.9.2.177","TCP","1434","233107","443  >  56568 [ACK] Seq=233107 Ack=20545 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"541","158.774201","157.240.195.56","10.9.2.177","TLSv1.2","426","234487","Application Data, Application Data"
"542","158.942901","10.9.2.177","157.240.195.56","TLSv1.2","150","20545","Application Data"
"543","159.053336","157.240.195.56","10.9.2.177","TLSv1.2","195","234859","Application Data"
"544","159.059420","10.9.2.177","157.240.195.56","TLSv1.2","154","20641","Application Data"
"545","160.892161","157.240.195.56","10.9.2.177","TCP","1434","235000","443  >  56568 [ACK] Seq=235000 Ack=20741 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"546","160.892161","157.240.195.56","10.9.2.177","TLSv1.2","83","236380","Application Data"
"547","161.042532","10.9.2.177","157.240.195.56","TLSv1.2","150","20741","Application Data"
"548","161.047164","157.240.195.56","10.9.2.177","TLSv1.2","195","236409","Application Data"
"549","161.153152","10.9.2.177","157.240.195.56","TLSv1.2","154","20837","Application Data"
"550","167.514425","10.9.2.177","157.240.195.56","TLSv1.2","113","20937","Application Data"
"551","168.915550","10.9.2.177","157.240.195.56","TLSv1.2","124","20996","Application Data"
"552","169.123387","157.240.195.56","10.9.2.177","TLSv1.2","126","236550","Application Data"
"553","175.947796","157.240.195.56","10.9.2.177","TLSv1.2","1383","236622","Application Data"
"554","176.202783","10.9.2.177","157.240.195.56","TLSv1.2","150","21066","Application Data"
"555","176.264139","157.240.195.56","10.9.2.177","TLSv1.2","195","237951","Application Data"
"556","176.329501","10.9.2.177","157.240.195.56","TLSv1.2","154","21162","Application Data"
"557","186.252123","10.9.2.177","157.240.195.56","TCP","1434","21262","56568  >  443 [ACK] Seq=21262 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"558","186.252123","10.9.2.177","157.240.195.56","TCP","1434","22642","56568  >  443 [ACK] Seq=22642 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"559","186.252123","10.9.2.177","157.240.195.56","TCP","1434","24022","56568  >  443 [ACK] Seq=24022 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"560","186.252123","10.9.2.177","157.240.195.56","TCP","1434","25402","56568  >  443 [ACK] Seq=25402 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"561","186.252123","10.9.2.177","157.240.195.56","TCP","1434","26782","56568  >  443 [ACK] Seq=26782 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"562","186.252123","10.9.2.177","157.240.195.56","TCP","1434","28162","56568  >  443 [ACK] Seq=28162 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"563","186.252123","10.9.2.177","157.240.195.56","TCP","1434","29542","56568  >  443 [ACK] Seq=29542 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"564","186.252123","10.9.2.177","157.240.195.56","TCP","1434","30922","56568  >  443 [ACK] Seq=30922 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"565","186.252123","10.9.2.177","157.240.195.56","TCP","1434","32302","56568  >  443 [ACK] Seq=32302 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"566","186.252123","10.9.2.177","157.240.195.56","TCP","1434","33682","56568  >  443 [ACK] Seq=33682 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"567","186.252123","10.9.2.177","157.240.195.56","TCP","1434","35062","56568  >  443 [ACK] Seq=35062 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"568","186.252123","10.9.2.177","157.240.195.56","TLSv1.2","1280","36442","Application Data"
"569","186.252332","10.9.2.177","157.240.195.56","TCP","1434","37668","56568  >  443 [ACK] Seq=37668 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"570","186.252332","10.9.2.177","157.240.195.56","TCP","1434","39048","56568  >  443 [ACK] Seq=39048 Ack=238092 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"571","186.252332","10.9.2.177","157.240.195.56","TLSv1.2","188","40428","Application Data"
"572","186.461826","157.240.195.56","10.9.2.177","TLSv1.2","118","238092","Application Data"
"573","186.782514","10.9.2.177","157.240.195.56","TLSv1.3","571","1","Client Hello"
"574","186.782816","10.9.2.177","157.240.195.56","TLSv1.3","571","1","Client Hello"
"575","186.905918","157.240.195.56","10.9.2.177","TLSv1.3","266","1","Server Hello, Change Cipher Spec, Application Data"
"576","186.905918","157.240.195.56","10.9.2.177","TLSv1.3","1434","1","Server Hello, Change Cipher Spec, Application Data"
"577","186.905918","157.240.195.56","10.9.2.177","TLSv1.3","1076","1381","Application Data"
"578","186.912548","10.9.2.177","157.240.195.56","TLSv1.3","118","518","Change Cipher Spec, Application Data"
"579","186.912756","10.9.2.177","157.240.195.56","TLSv1.3","118","518","Change Cipher Spec, Application Data"
"580","186.913276","10.9.2.177","157.240.195.56","TLSv1.3","152","582","Application Data"
"581","186.913895","10.9.2.177","157.240.195.56","TLSv1.3","524","680","Application Data"
"582","186.914016","10.9.2.177","157.240.195.56","TLSv1.3","1189","1150","Application Data"
"583","186.914136","10.9.2.177","157.240.195.56","TLSv1.3","178","2285","Application Data"
"584","186.914214","10.9.2.177","157.240.195.56","TLSv1.3","1189","2409","Application Data"
"585","187.043721","157.240.195.56","10.9.2.177","TLSv1.3","225","2403","Application Data"
"586","187.043721","157.240.195.56","10.9.2.177","TLSv1.3","128","2574","Application Data"
"587","187.043721","157.240.195.56","10.9.2.177","TLSv1.3","111","2648","Application Data"
"588","187.044274","10.9.2.177","157.240.195.56","TLSv1.3","571","1","Client Hello"
"589","187.044490","10.9.2.177","157.240.195.56","TLSv1.3","85","3544","Application Data"
"590","187.113096","157.240.195.56","10.9.2.177","TLSv1.3","543","2705","Application Data"
"591","187.113096","157.240.195.56","10.9.2.177","TLSv1.3","1434","1","Server Hello, Change Cipher Spec, Application Data"
"592","187.113246","157.240.195.56","10.9.2.177","TLSv1.3","1076","1381","Application Data"
"593","187.113246","157.240.195.56","10.9.2.177","TLSv1.3","266","3194","Application Data"
"594","187.115963","10.9.2.177","157.240.195.56","TLSv1.3","118","518","Change Cipher Spec, Application Data"
"595","187.248123","157.240.195.56","10.9.2.177","TLSv1.3","225","2403","Application Data"
"596","187.248123","157.240.195.56","10.9.2.177","TLSv1.3","128","2574","Application Data"
"597","189.111614","157.240.195.56","10.9.2.177","TCP","1434","238156","443  >  56568 [ACK] Seq=238156 Ack=40562 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"598","189.111614","157.240.195.56","10.9.2.177","TLSv1.2","187","239536","Application Data"
"599","189.113569","157.240.195.56","10.9.2.177","TCP","1434","239669","443  >  56568 [ACK] Seq=239669 Ack=40562 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"600","189.113569","157.240.195.56","10.9.2.177","TLSv1.2","1434","241049","Application Data"
"601","189.113736","157.240.195.56","10.9.2.177","TLSv1.2","419","242429","Application Data"
"602","189.270241","10.9.2.177","157.240.195.56","TLSv1.2","150","40562","Application Data"
"603","202.567076","157.240.195.56","10.9.2.177","TLSv1.2","195","242794","Application Data"
"604","202.607078","10.9.2.177","157.240.195.56","TLSv1.2","154","40658","Application Data"
"605","207.011544","157.240.195.56","10.9.2.177","TLSv1.2","1431","242935","Application Data"
"606","207.174385","10.9.2.177","157.240.195.56","TLSv1.2","150","40758","Application Data"
"607","207.280971","157.240.195.56","10.9.2.177","TLSv1.2","195","244312","Application Data"
"608","207.331883","10.9.2.177","157.240.195.56","TLSv1.2","154","40854","Application Data"
"609","215.792199","10.9.2.177","157.240.195.56","TLSv1.2","124","40954","Application Data"
"610","215.947016","157.240.195.56","10.9.2.177","TLSv1.2","126","244453","Application Data"
"611","229.231963","157.240.195.56","10.9.2.177","TCP","1434","244525","443  >  56568 [ACK] Seq=244525 Ack=41024 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"612","229.231963","157.240.195.56","10.9.2.177","TLSv1.2","187","245905","Application Data"
"613","229.231963","157.240.195.56","10.9.2.177","TCP","1434","246038","443  >  56568 [ACK] Seq=246038 Ack=41024 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"614","229.231963","157.240.195.56","10.9.2.177","TLSv1.2","1367","247418","Application Data, Application Data"
"615","229.231963","157.240.195.56","10.9.2.177","TLSv1.2","195","248731","Application Data"
"616","229.231963","157.240.195.56","10.9.2.177","TCP","1434","248872","443  >  56568 [ACK] Seq=248872 Ack=41024 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"617","229.231963","157.240.195.56","10.9.2.177","TLSv1.2","187","250252","Application Data"
"618","229.231963","157.240.195.56","10.9.2.177","TCP","1434","250385","443  >  56568 [ACK] Seq=250385 Ack=41024 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"619","229.231963","157.240.195.56","10.9.2.177","TLSv1.2","631","251765","Application Data, Application Data"
"620","229.273658","10.9.2.177","157.240.195.56","TLSv1.2","154","41024","Application Data"
"621","229.520288","10.9.2.177","157.240.195.56","TLSv1.2","150","41124","Application Data"
"622","229.521499","157.240.195.56","10.9.2.177","TCP","1434","252342","443  >  56568 [ACK] Seq=252342 Ack=41024 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"623","229.521499","157.240.195.56","10.9.2.177","TLSv1.2","187","253722","Application Data"
"624","229.521698","157.240.195.56","10.9.2.177","TCP","1434","253855","443  >  56568 [ACK] Seq=253855 Ack=41024 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"625","229.521698","157.240.195.56","10.9.2.177","TLSv1.2","1434","255235","Application Data"
"626","229.619778","157.240.195.56","10.9.2.177","TLSv1.2","1203","256615","Application Data, Application Data, Application Data, Application Data"
"627","229.628651","10.9.2.177","157.240.195.56","TLSv1.2","154","41220","Application Data"
"628","229.628907","10.9.2.177","157.240.195.56","TLSv1.2","154","41320","Application Data"
"629","229.634153","157.240.195.56","10.9.2.177","TCP","1434","257764","443  >  56568 [ACK] Seq=257764 Ack=41220 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"630","229.634153","157.240.195.56","10.9.2.177","TLSv1.2","187","259144","Application Data"
"631","229.634153","157.240.195.56","10.9.2.177","TCP","1434","259277","443  >  56568 [ACK] Seq=259277 Ack=41220 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"632","229.634406","157.240.195.56","10.9.2.177","TLSv1.2","647","260657","Application Data, Application Data"
"633","229.866018","10.9.2.177","157.240.195.56","TLSv1.2","150","41420","Application Data"
"634","229.868931","157.240.195.56","10.9.2.177","TLSv1.2","195","261250","Application Data"
"635","229.876730","10.9.2.177","157.240.195.56","TLSv1.2","154","41516","Application Data"
"636","229.917182","157.240.195.56","10.9.2.177","TCP","1434","261391","443  >  56568 [ACK] Seq=261391 Ack=41516 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"637","229.917182","157.240.195.56","10.9.2.177","TLSv1.2","187","262771","Application Data"
"638","229.918540","157.240.195.56","10.9.2.177","TCP","1434","262904","443  >  56568 [ACK] Seq=262904 Ack=41516 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"639","229.918540","157.240.195.56","10.9.2.177","TLSv1.2","1175","264284","Application Data, Application Data"
"640","230.128283","157.240.195.56","10.9.2.177","TLSv1.2","195","265405","Application Data"
"641","230.141057","157.240.195.56","10.9.2.177","TCP","1434","265546","443  >  56568 [ACK] Seq=265546 Ack=41616 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"642","230.141057","157.240.195.56","10.9.2.177","TLSv1.2","1386","266926","Application Data, Application Data"
"643","230.244882","10.9.2.177","157.240.195.56","TLSv1.2","154","41616","Application Data"
"644","230.286721","10.9.2.177","157.240.195.56","TLSv1.2","150","41716","Application Data"
"645","230.344200","157.240.195.56","10.9.2.177","TLSv1.2","195","268258","Application Data"
"646","230.363756","10.9.2.177","157.240.195.56","TLSv1.2","154","41812","Application Data"
"647","230.663089","10.9.2.177","157.240.195.56","TLSv1.2","150","41912","Application Data"
"648","231.030010","10.9.2.177","157.240.195.56","TLSv1.2","150","42008","Application Data"
"649","231.364239","10.9.2.177","157.240.195.56","TLSv1.2","150","42104","Application Data"
"650","233.061417","157.240.195.56","10.9.2.177","TCP","1434","268399","443  >  56568 [ACK] Seq=268399 Ack=42200 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"651","233.061417","157.240.195.56","10.9.2.177","TLSv1.2","187","269779","Application Data"
"652","233.063754","157.240.195.56","10.9.2.177","TCP","1434","269912","443  >  56568 [ACK] Seq=269912 Ack=42200 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"653","233.063754","157.240.195.56","10.9.2.177","TLSv1.2","1434","271292","Application Data"
"654","233.063754","157.240.195.56","10.9.2.177","TLSv1.2","290","272672","Application Data"
"655","233.196408","10.9.2.177","157.240.195.56","TLSv1.2","150","42200","Application Data"
"656","233.321546","157.240.195.56","10.9.2.177","TCP","1434","272908","443  >  56568 [ACK] Seq=272908 Ack=42296 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"657","233.321546","157.240.195.56","10.9.2.177","TLSv1.2","187","274288","Application Data"
"658","233.323347","157.240.195.56","10.9.2.177","TCP","1434","274421","443  >  56568 [ACK] Seq=274421 Ack=42296 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"659","233.323347","157.240.195.56","10.9.2.177","TLSv1.2","630","275801","Application Data, Application Data"
"660","233.325220","157.240.195.56","10.9.2.177","TLSv1.2","195","276377","Application Data"
"661","233.330109","10.9.2.177","157.240.195.56","TLSv1.2","154","42296","Application Data"
"662","233.512475","157.240.195.56","10.9.2.177","TLSv1.2","195","276518","Application Data"
"663","233.549836","10.9.2.177","157.240.195.56","TLSv1.2","154","42396","Application Data"
"664","233.551590","10.9.2.177","157.240.195.56","TLSv1.2","150","42496","Application Data"
"665","233.641306","157.240.195.56","10.9.2.177","TCP","1434","276659","443  >  56568 [ACK] Seq=276659 Ack=42592 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"666","233.641306","157.240.195.56","10.9.2.177","TLSv1.2","187","278039","Application Data"
"667","233.645279","157.240.195.56","10.9.2.177","TCP","1434","278172","443  >  56568 [ACK] Seq=278172 Ack=42592 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"668","233.645279","157.240.195.56","10.9.2.177","TLSv1.2","1269","279552","Application Data"
"669","233.647884","157.240.195.56","10.9.2.177","TCP","1434","280767","443  >  56568 [ACK] Seq=280767 Ack=42592 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"670","233.647884","157.240.195.56","10.9.2.177","TLSv1.2","633","282147","Application Data, Application Data"
"671","233.836458","10.9.2.177","157.240.195.56","TLSv1.2","150","42592","Application Data"
"672","233.871926","157.240.195.56","10.9.2.177","TLSv1.2","195","282726","Application Data"
"673","233.882722","10.9.2.177","157.240.195.56","TLSv1.2","154","42688","Application Data"
"674","233.918000","157.240.195.56","10.9.2.177","TCP","1434","282867","443  >  56568 [ACK] Seq=282867 Ack=42688 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"675","233.918000","157.240.195.56","10.9.2.177","TLSv1.2","187","284247","Application Data"
"676","233.920121","157.240.195.56","10.9.2.177","TCP","1434","284380","443  >  56568 [ACK] Seq=284380 Ack=42688 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"677","233.920121","157.240.195.56","10.9.2.177","TLSv1.2","1302","285760","Application Data, Application Data"
"678","234.064930","10.9.2.177","157.240.195.56","TLSv1.2","150","42788","Application Data"
"679","234.220127","157.240.195.56","10.9.2.177","TLSv1.2","195","287008","Application Data"
"680","234.226362","10.9.2.177","157.240.195.56","TLSv1.2","154","42884","Application Data"
"681","234.227197","157.240.195.56","10.9.2.177","TCP","1434","287149","443  >  56568 [ACK] Seq=287149 Ack=42884 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"682","234.227197","157.240.195.56","10.9.2.177","TLSv1.2","187","288529","Application Data"
"683","234.227197","157.240.195.56","10.9.2.177","TCP","1434","288662","443  >  56568 [ACK] Seq=288662 Ack=42884 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"684","234.227326","157.240.195.56","10.9.2.177","TLSv1.2","1434","290042","Application Data"
"685","234.227326","157.240.195.56","10.9.2.177","TLSv1.2","66","291422","Application Data"
"686","234.411556","10.9.2.177","157.240.195.56","TLSv1.2","150","42984","Application Data"
"687","234.556681","157.240.195.56","10.9.2.177","TLSv1.2","195","291434","Application Data"
"688","234.556855","157.240.195.56","10.9.2.177","TCP","1434","291575","443  >  56568 [ACK] Seq=291575 Ack=43080 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"689","234.556855","157.240.195.56","10.9.2.177","TLSv1.2","187","292955","Application Data"
"690","234.556855","157.240.195.56","10.9.2.177","TCP","1434","293088","443  >  56568 [ACK] Seq=293088 Ack=43080 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"691","234.556855","157.240.195.56","10.9.2.177","TLSv1.2","1382","294468","Application Data, Application Data"
"692","234.563343","10.9.2.177","157.240.195.56","TLSv1.2","154","43080","Application Data"
"693","234.720808","10.9.2.177","157.240.195.56","TLSv1.2","150","43180","Application Data"
"694","234.728705","157.240.195.56","10.9.2.177","TLSv1.2","195","295796","Application Data"
"695","234.731687","10.9.2.177","157.240.195.56","TLSv1.2","154","43276","Application Data"
"696","234.902516","157.240.195.56","10.9.2.177","TCP","1434","295937","443  >  56568 [ACK] Seq=295937 Ack=43276 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"697","234.902516","157.240.195.56","10.9.2.177","TLSv1.2","187","297317","Application Data"
"698","234.902516","157.240.195.56","10.9.2.177","TCP","1434","297450","443  >  56568 [ACK] Seq=297450 Ack=43276 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"699","234.902516","157.240.195.56","10.9.2.177","TLSv1.2","1334","298830","Application Data, Application Data"
"700","235.030053","157.240.195.56","10.9.2.177","TLSv1.2","195","300110","Application Data"
"701","235.046819","10.9.2.177","157.240.195.56","TLSv1.2","154","43376","Application Data"
"702","235.048073","10.9.2.177","157.240.195.56","TLSv1.2","150","43476","Application Data"
"703","235.103971","157.240.195.56","10.9.2.177","TCP","1434","300251","443  >  56568 [ACK] Seq=300251 Ack=43376 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"704","235.103971","157.240.195.56","10.9.2.177","TLSv1.2","187","301631","Application Data"
"705","235.103971","157.240.195.56","10.9.2.177","TCP","1434","301764","443  >  56568 [ACK] Seq=301764 Ack=43376 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"706","235.104345","157.240.195.56","10.9.2.177","TLSv1.2","1434","303144","Application Data"
"707","235.104345","157.240.195.56","10.9.2.177","TLSv1.2","178","304524","Application Data"
"708","235.317717","10.9.2.177","157.240.195.56","TLSv1.2","150","43572","Application Data"
"709","235.321997","157.240.195.56","10.9.2.177","TLSv1.2","195","304648","Application Data"
"710","235.328019","10.9.2.177","157.240.195.56","TLSv1.2","154","43668","Application Data"
"711","235.440982","157.240.195.56","10.9.2.177","TCP","1434","304789","443  >  56568 [ACK] Seq=304789 Ack=43768 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"712","235.440982","157.240.195.56","10.9.2.177","TLSv1.2","187","306169","Application Data"
"713","235.441733","157.240.195.56","10.9.2.177","TCP","1434","306302","443  >  56568 [ACK] Seq=306302 Ack=43768 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"714","235.441733","157.240.195.56","10.9.2.177","TLSv1.2","1434","307682","Application Data"
"715","235.441733","157.240.195.56","10.9.2.177","TLSv1.2","1266","309062","Application Data"
"716","235.640895","157.240.195.56","10.9.2.177","TLSv1.2","195","310274","Application Data"
"717","235.644067","10.9.2.177","157.240.195.56","TLSv1.2","154","43768","Application Data"
"718","235.656731","157.240.195.56","10.9.2.177","TCP","1434","310415","443  >  56568 [ACK] Seq=310415 Ack=43768 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"719","235.656731","157.240.195.56","10.9.2.177","TLSv1.2","187","311795","Application Data"
"720","235.659548","157.240.195.56","10.9.2.177","TCP","1434","311928","443  >  56568 [ACK] Seq=311928 Ack=43768 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"721","235.659548","157.240.195.56","10.9.2.177","TLSv1.2","1030","313308","Application Data, Application Data"
"722","235.757385","10.9.2.177","157.240.195.56","TLSv1.2","150","43868","Application Data"
"723","235.907873","157.240.195.56","10.9.2.177","TLSv1.2","195","314284","Application Data"
"724","235.912442","10.9.2.177","157.240.195.56","TLSv1.2","154","43964","Application Data"
"725","235.918163","10.9.2.177","157.240.195.56","TLSv1.2","150","44064","Application Data"
"726","236.155062","157.240.195.56","10.9.2.177","TCP","1434","314425","443  >  56568 [ACK] Seq=314425 Ack=44160 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"727","236.155185","157.240.195.56","10.9.2.177","TLSv1.2","187","315805","Application Data"
"728","236.155185","157.240.195.56","10.9.2.177","TCP","1434","315938","443  >  56568 [ACK] Seq=315938 Ack=44160 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"729","236.155185","157.240.195.56","10.9.2.177","TLSv1.2","1366","317318","Application Data, Application Data"
"730","236.274138","157.240.195.56","10.9.2.177","TLSv1.2","195","318630","Application Data"
"731","236.279324","10.9.2.177","157.240.195.56","TLSv1.2","154","44160","Application Data"
"732","236.280434","10.9.2.177","157.240.195.56","TLSv1.2","150","44260","Application Data"
"733","236.400227","157.240.195.56","10.9.2.177","TCP","1434","318771","443  >  56568 [ACK] Seq=318771 Ack=44356 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"734","236.400227","157.240.195.56","10.9.2.177","TLSv1.2","187","320151","Application Data"
"735","236.400227","157.240.195.56","10.9.2.177","TCP","1434","320284","443  >  56568 [ACK] Seq=320284 Ack=44356 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"736","236.400354","157.240.195.56","10.9.2.177","TLSv1.2","998","321664","Application Data, Application Data"
"737","236.555143","10.9.2.177","157.240.195.56","TLSv1.2","150","44356","Application Data"
"738","236.666903","157.240.195.56","10.9.2.177","TLSv1.2","195","322608","Application Data"
"739","236.669034","10.9.2.177","157.240.195.56","TLSv1.2","154","44452","Application Data"
"740","236.974347","157.240.195.56","10.9.2.177","TCP","1434","322749","443  >  56568 [ACK] Seq=322749 Ack=44452 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"741","236.974481","157.240.195.56","10.9.2.177","TLSv1.2","187","324129","Application Data"
"742","236.974481","157.240.195.56","10.9.2.177","TCP","1434","324262","443  >  56568 [ACK] Seq=324262 Ack=44452 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"743","236.974481","157.240.195.56","10.9.2.177","TLSv1.2","1398","325642","Application Data, Application Data"
"744","236.974855","157.240.195.56","10.9.2.177","TLSv1.2","195","326986","Application Data"
"745","236.978007","10.9.2.177","157.240.195.56","TLSv1.2","154","44552","Application Data"
"746","237.053523","10.9.2.177","157.240.195.56","TLSv1.2","124","44652","Application Data"
"747","237.198393","10.9.2.177","157.240.195.56","TLSv1.2","150","44722","Application Data"
"748","237.199133","157.240.195.56","10.9.2.177","TLSv1.2","126","327127","Application Data"
"749","257.912490","10.9.2.177","157.240.195.56","TLSv1.2","124","44818","Application Data"
"750","258.101579","157.240.195.56","10.9.2.177","TLSv1.2","126","327199","Application Data"
"751","271.278305","157.240.195.56","10.9.2.177","TCP","1434","327271","443  >  56568 [ACK] Seq=327271 Ack=44888 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"752","271.278305","157.240.195.56","10.9.2.177","TLSv1.2","83","328651","Application Data"
"753","271.478164","10.9.2.177","157.240.195.56","TLSv1.2","150","44888","Application Data"
"754","271.479069","157.240.195.56","10.9.2.177","TLSv1.2","195","328680","Application Data"
"755","271.482544","10.9.2.177","157.240.195.56","TLSv1.2","154","44984","Application Data"
"756","272.813415","157.240.195.56","10.9.2.177","TCP","1434","328821","443  >  56568 [ACK] Seq=328821 Ack=45084 Win=1663 Len=1380 [TCP segment of a reassembled PDU]"
"757","272.813415","157.240.195.56","10.9.2.177","TLSv1.2","84","330201","Application Data"
"758","272.999541","10.9.2.177","157.240.195.56","TLSv1.2","150","45084","Application Data"
"759","273.002929","157.240.195.56","10.9.2.177","TLSv1.2","195","330231","Application Data"
"760","273.006153","10.9.2.177","157.240.195.56","TLSv1.2","154","45180","Application Data"
