"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"581","536.163040","10.9.2.177","157.240.195.56","TLSv1.2","147","40909","Application Data"
"582","536.880647","157.240.195.56","10.9.2.177","TLSv1.2","824","110396","Application Data"
"583","537.025045","10.9.2.177","157.240.195.56","TLSv1.2","150","41002","Application Data"
"584","537.183651","157.240.195.56","10.9.2.177","TLSv1.2","195","111166","Application Data"
"585","537.193221","10.9.2.177","157.240.195.56","TLSv1.2","154","41098","Application Data"
"586","539.540292","157.240.195.56","10.9.2.177","TLSv1.2","269","111307","Application Data"
"587","539.545642","10.9.2.177","157.240.195.56","TLSv1.2","146","41198","Application Data"
"588","539.568296","10.9.2.177","157.240.195.56","TLSv1.2","131","41290","Application Data"
"589","539.747151","157.240.195.56","10.9.2.177","TLSv1.2","838","111522","Application Data"
"590","539.898503","10.9.2.177","157.240.195.56","TLSv1.2","150","41367","Application Data"
"591","540.055389","157.240.195.56","10.9.2.177","TLSv1.2","195","112306","Application Data"
"592","540.063721","10.9.2.177","157.240.195.56","TLSv1.2","154","41463","Application Data"
"593","551.931954","10.9.2.177","157.240.195.56","TLSv1.2","124","41563","Application Data"
"594","552.070149","157.240.195.56","10.9.2.177","TLSv1.2","126","112447","Application Data"
