"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"153","365.900268","10.100.102.220","157.240.195.56","TLSv1.2","148","9396","Application Data"
"154","367.155085","10.100.102.220","157.240.195.56","TLSv1.2","123","9490","Application Data"
"155","367.357182","157.240.195.56","10.100.102.220","TLSv1.2","125","17779","Application Data"
"156","373.023479","10.100.102.220","157.240.195.56","TLSv1.2","113","9559","Application Data"
"157","389.575373","10.100.102.220","157.240.195.56","TLSv1.2","123","9618","Application Data"
"158","390.593035","157.240.195.56","10.100.102.220","TLSv1.2","125","17850","Application Data"
"159","394.968172","157.240.195.56","10.100.102.220","TLSv1.2","789","17921","Application Data"
"160","395.078405","10.100.102.220","157.240.195.56","TLSv1.2","150","9687","Application Data"
"161","412.232362","10.100.102.220","157.240.195.56","TLSv1.2","123","9783","Application Data"
"162","412.462945","157.240.195.56","10.100.102.220","TLSv1.2","125","18656","Application Data"
"163","428.344517","10.100.102.220","157.240.195.56","TLSv1.2","123","9852","Application Data"
"164","428.566996","157.240.195.56","10.100.102.220","TLSv1.2","125","18727","Application Data"
"165","436.623828","157.240.195.56","10.100.102.220","TLSv1.2","150","18798","Application Data"
"166","436.627983","10.100.102.220","157.240.195.56","TLSv1.2","148","9921","Application Data"
"167","443.928623","10.100.102.220","157.240.195.56","TLSv1.2","123","10015","Application Data"
"168","444.140256","157.240.195.56","10.100.102.220","TLSv1.2","125","18894","Application Data"
